Available Drivers,Cancel Time,Order ID,Placed Time,Reject Time,Response Distance,Response Time,Service Type
87,,298,6/8/2018 5:44:40 PM,,1690,6/8/2018 5:44:51 PM,Van
2,,299,6/8/2018 5:45:47 PM,,6269,6/8/2018 5:47:18 PM,Van
197,,300,6/8/2018 5:48:21 PM,,2389,6/8/2018 5:48:29 PM,Van
6,6/8/2018 5:52:51 PM,301,6/8/2018 5:51:26 PM,,,,Van
71,,302,6/8/2018 5:56:52 PM,,1586,6/8/2018 5:57:00 PM,Van
192,,303,6/8/2018 5:57:40 PM,,3071,6/8/2018 5:58:02 PM,Van
29,,304,6/8/2018 6:01:17 PM,,2726,6/8/2018 6:01:26 PM,Van
117,,305,6/8/2018 6:03:12 PM,,2416,6/8/2018 6:03:23 PM,Van
3,,306,6/8/2018 6:04:26 PM,,2073,6/8/2018 6:05:31 PM,Van
26,,307,6/8/2018 6:04:37 PM,,4468,6/8/2018 6:05:00 PM,Motorcycle
26,,308,6/8/2018 6:04:40 PM,,941,6/8/2018 6:05:00 PM,Van
10,,309,6/8/2018 6:06:12 PM,,4612,6/8/2018 6:06:37 PM,Van
65,,310,6/8/2018 6:06:13 PM,,1120,6/8/2018 6:06:27 PM,Van
132,,311,6/8/2018 6:06:35 PM,,2172,6/8/2018 6:06:56 PM,Van
119,,312,6/8/2018 6:09:44 PM,,2767,6/8/2018 6:09:52 PM,Van
18,,313,6/8/2018 6:10:26 PM,,1691,6/8/2018 6:10:37 PM,Van
26,,314,6/8/2018 6:10:57 PM,,4889,6/8/2018 6:11:20 PM,Van
32,,315,6/8/2018 6:18:13 PM,,1796,6/8/2018 6:18:34 PM,Van
33,,316,6/8/2018 6:19:28 PM,,5197,6/8/2018 6:20:04 PM,Van
18,,317,6/8/2018 6:31:16 PM,,4245,6/8/2018 6:31:36 PM,Van
23,,318,6/8/2018 6:35:35 PM,,5181,6/8/2018 6:35:55 PM,Motorcycle
24,,319,6/8/2018 6:45:17 PM,,5281,6/8/2018 6:45:53 PM,Van
35,,320,6/8/2018 6:50:07 PM,,1865,6/8/2018 6:50:31 PM,Van
123,,321,6/8/2018 6:52:46 PM,,1951,6/8/2018 6:52:53 PM,Van
2,,322,6/8/2018 6:55:03 PM,,5181,6/8/2018 6:55:27 PM,Van
19,6/8/2018 6:57:36 PM,323,6/8/2018 6:56:57 PM,,733,6/8/2018 6:57:35 PM,Motorcycle
22,,324,6/8/2018 6:57:12 PM,,5367,6/8/2018 6:57:35 PM,Van
174,,325,6/8/2018 7:02:35 PM,,3240,6/8/2018 7:02:43 PM,Van
115,,326,6/8/2018 7:10:20 PM,,737,6/8/2018 7:10:39 PM,Van
74,,327,6/8/2018 7:14:35 PM,,2039,6/8/2018 7:14:46 PM,Van
27,,328,6/8/2018 7:28:51 PM,,3662,6/8/2018 7:29:12 PM,Van
148,,329,6/8/2018 7:31:24 PM,,2854,6/8/2018 7:31:43 PM,Van
165,,330,6/8/2018 7:34:28 PM,,2967,6/8/2018 7:34:35 PM,Van
131,,331,6/8/2018 7:34:50 PM,,3174,6/8/2018 7:34:59 PM,Van
140,,332,6/8/2018 7:50:40 PM,,2197,6/8/2018 7:50:58 PM,Van
150,6/8/2018 7:54:32 PM,333,6/8/2018 7:50:58 PM,,2808,6/8/2018 7:51:18 PM,Van
10,6/8/2018 7:52:29 PM,334,6/8/2018 7:52:13 PM,,,,Van
145,6/8/2018 7:52:54 PM,335,6/8/2018 7:52:19 PM,,1397,6/8/2018 7:52:26 PM,Van
87,,336,6/8/2018 7:53:08 PM,,1212,6/8/2018 7:53:17 PM,Van
156,,337,6/8/2018 8:04:10 PM,,1575,6/8/2018 8:04:37 PM,Van
139,,338,6/8/2018 8:08:25 PM,,2433,6/8/2018 8:08:35 PM,Van
5,,339,6/8/2018 8:09:51 PM,,10017,6/8/2018 8:43:40 PM,Van
144,,340,6/8/2018 8:12:06 PM,,10062,6/8/2018 8:12:58 PM,Van
143,,341,6/8/2018 8:12:18 PM,,2185,6/8/2018 8:12:26 PM,Van
131,6/8/2018 8:17:33 PM,342,6/8/2018 8:16:42 PM,,4096,6/8/2018 8:17:04 PM,Van
2,6/8/2018 9:08:31 PM,343,6/8/2018 8:19:37 PM,,,,Van
44,,344,6/8/2018 8:22:09 PM,,2759,6/8/2018 8:22:20 PM,Van
84,,345,6/8/2018 8:24:03 PM,,3892,6/8/2018 8:24:22 PM,Van
133,,346,6/8/2018 8:32:21 PM,,1418,6/8/2018 8:32:32 PM,Van
28,,347,6/8/2018 8:35:24 PM,,5005,6/8/2018 8:35:47 PM,Van
37,,348,6/8/2018 8:46:52 PM,,8972,6/8/2018 8:47:14 PM,Van
75,,349,6/8/2018 8:48:37 PM,,4503,6/8/2018 8:49:15 PM,Van
470,6/8/2018 9:02:19 PM,350,6/8/2018 9:01:56 PM,,4875,6/8/2018 9:02:04 PM,Van
5,,351,6/8/2018 9:08:54 PM,,7970,6/8/2018 9:14:41 PM,Van
40,,352,6/8/2018 9:10:57 PM,,4027,6/8/2018 9:11:12 PM,Van
41,,353,6/8/2018 9:30:11 PM,,5840,6/8/2018 9:30:51 PM,Van
267,6/8/2018 9:34:54 PM,354,6/8/2018 9:33:59 PM,,5851,6/8/2018 9:34:07 PM,Van
79,,355,6/8/2018 10:15:41 PM,,14937,6/8/2018 10:16:25 PM,Motorcycle
22,6/8/2018 10:31:58 PM,356,6/8/2018 10:26:40 PM,,52434,6/8/2018 10:27:21 PM,Motorcycle
111,,357,6/8/2018 11:31:14 PM,,3708,6/8/2018 11:31:34 PM,Van
179,,358,6/8/2018 11:44:11 PM,,1112,6/8/2018 11:44:19 PM,Van
102,,359,6/9/2018 12:18:12 AM,,6578,6/9/2018 12:18:57 AM,Van
63,,360,6/9/2018 6:39:42 AM,,4652,6/9/2018 6:40:04 AM,Van
110,,361,6/9/2018 6:50:34 AM,,2265,6/9/2018 6:50:44 AM,Van
52,,362,6/9/2018 7:01:03 AM,,4511,6/9/2018 7:01:32 AM,Van
140,,363,6/9/2018 7:05:42 AM,,2015,6/9/2018 7:05:52 AM,Van
48,,364,6/9/2018 7:09:02 AM,,6035,6/9/2018 7:09:23 AM,Van
122,6/9/2018 7:11:39 AM,365,6/9/2018 7:11:11 AM,,,,Van
118,6/9/2018 7:17:10 AM,366,6/9/2018 7:13:44 AM,,13192,6/9/2018 7:14:18 AM,Van
54,,367,6/9/2018 7:14:19 AM,,6617,6/9/2018 7:14:56 AM,Van
92,,368,6/9/2018 7:16:03 AM,6/12/2018 2:45:13 PM,2926,6/9/2018 7:16:15 AM,Van
53,,369,6/9/2018 7:17:20 AM,,3816,6/9/2018 7:17:50 AM,Van
32,,370,6/9/2018 7:18:29 AM,,18855,6/9/2018 7:19:20 AM,Van
14,6/9/2018 7:23:08 AM,371,6/9/2018 7:18:57 AM,,38424,6/9/2018 7:20:14 AM,Van
66,6/9/2018 7:20:25 AM,372,6/9/2018 7:20:15 AM,,,,Van
115,6/9/2018 7:20:35 AM,373,6/9/2018 7:20:27 AM,,,,Van
16,,374,6/9/2018 7:29:33 AM,,4295,6/9/2018 7:30:09 AM,Van
28,,375,6/9/2018 7:41:33 AM,,11378,6/9/2018 7:42:42 AM,Motorcycle
18,,376,6/9/2018 7:41:43 AM,,2908,6/9/2018 7:42:27 AM,Van
57,,377,6/9/2018 7:42:11 AM,,2628,6/9/2018 7:42:37 AM,Van
55,,378,6/9/2018 7:42:32 AM,,3081,6/9/2018 7:42:42 AM,Van
91,,379,6/9/2018 7:43:25 AM,,1437,6/9/2018 7:43:38 AM,Van
113,,380,6/9/2018 7:48:10 AM,6/9/2018 3:35:17 PM,2876,6/9/2018 7:48:46 AM,Van
20,,381,6/9/2018 7:50:44 AM,,7081,6/9/2018 7:51:22 AM,Van
104,6/9/2018 8:01:16 AM,382,6/9/2018 7:57:33 AM,,5175,6/9/2018 7:57:55 AM,Van
67,,383,6/9/2018 8:02:24 AM,,4616,6/9/2018 8:02:43 AM,Van
109,,384,6/9/2018 8:04:17 AM,,2957,6/9/2018 8:04:37 AM,Van
83,,385,6/9/2018 8:04:21 AM,,4711,6/9/2018 8:04:50 AM,Van
175,,386,6/9/2018 8:05:57 AM,,2434,6/9/2018 8:06:06 AM,Van
54,,387,6/9/2018 8:12:57 AM,,2098,6/9/2018 8:13:27 AM,Van
96,,388,6/9/2018 8:16:54 AM,,2685,6/9/2018 8:17:02 AM,Van
39,,389,6/9/2018 8:17:06 AM,,3491,6/9/2018 8:17:26 AM,Van
87,,390,6/9/2018 8:24:56 AM,,3351,6/9/2018 8:25:08 AM,Van
70,,391,6/9/2018 8:27:57 AM,,4741,6/9/2018 8:28:25 AM,Van
55,,392,6/9/2018 8:30:16 AM,,791,6/9/2018 8:30:37 AM,Van
19,,393,6/9/2018 8:32:14 AM,,794,6/9/2018 8:33:21 AM,Van
74,,394,6/9/2018 8:32:43 AM,6/12/2018 6:06:21 PM,6823,6/9/2018 8:33:19 AM,Van
46,,395,6/9/2018 8:33:36 AM,,2306,6/9/2018 8:33:45 AM,Van
115,,396,6/9/2018 8:36:35 AM,,3343,6/9/2018 8:36:57 AM,Van
54,,397,6/9/2018 8:38:35 AM,,3152,6/9/2018 8:38:42 AM,Van
9,,398,6/9/2018 8:39:16 AM,,4791,6/9/2018 8:44:55 AM,Motorcycle
39,,399,6/9/2018 8:41:14 AM,,5987,6/9/2018 8:41:53 AM,Van
70,,400,6/9/2018 8:44:56 AM,,4781,6/9/2018 8:45:21 AM,Van
100,,401,6/9/2018 8:46:59 AM,,3736,6/9/2018 8:47:28 AM,Van
24,,402,6/9/2018 8:47:45 AM,,5274,6/9/2018 8:48:57 AM,Motorcycle
117,,403,6/9/2018 8:50:01 AM,,1368,6/9/2018 8:50:25 AM,Van
139,,404,6/9/2018 8:54:13 AM,,2509,6/9/2018 8:54:22 AM,Van
88,,405,6/9/2018 8:55:00 AM,,2368,6/9/2018 8:55:19 AM,Van
62,,406,6/9/2018 8:56:09 AM,,11724,6/9/2018 8:56:17 AM,Van
26,6/9/2018 8:59:49 AM,407,6/9/2018 8:58:26 AM,,3066,6/9/2018 8:58:50 AM,Van
124,,408,6/9/2018 9:02:33 AM,,16,6/9/2018 9:02:39 AM,Van
31,,409,6/9/2018 9:02:55 AM,,6429,6/9/2018 9:03:43 AM,Van
39,,410,6/9/2018 9:04:13 AM,,3441,6/9/2018 9:04:37 AM,Van
127,6/9/2018 9:05:39 AM,411,6/9/2018 9:05:10 AM,,29668,6/9/2018 9:05:21 AM,Van
128,,412,6/9/2018 9:05:23 AM,,1911,6/9/2018 9:05:32 AM,Van
14,,413,6/9/2018 9:06:37 AM,,4049,6/9/2018 9:07:15 AM,Van
128,,414,6/9/2018 9:07:14 AM,,830,6/9/2018 9:07:20 AM,Van
132,,415,6/9/2018 9:09:22 AM,,1976,6/9/2018 9:09:36 AM,Van
24,,416,6/9/2018 9:09:53 AM,,2367,6/9/2018 9:10:01 AM,Van
70,,417,6/9/2018 9:10:03 AM,,3663,6/9/2018 9:10:26 AM,Van
11,,418,6/9/2018 9:11:13 AM,,5850,6/9/2018 9:11:37 AM,Van
55,,419,6/9/2018 9:11:26 AM,,1608,6/9/2018 9:11:35 AM,Van
161,,420,6/9/2018 9:14:01 AM,,1549,6/9/2018 9:14:08 AM,Van
26,,421,6/9/2018 9:14:19 AM,,3723,6/9/2018 9:14:39 AM,Van
40,,422,6/9/2018 9:14:23 AM,,3840,6/9/2018 9:15:01 AM,Van
63,,423,6/9/2018 9:15:30 AM,,1232,6/9/2018 9:15:38 AM,Van
33,,424,6/9/2018 9:18:12 AM,,3291,6/9/2018 9:18:35 AM,Van
16,,425,6/9/2018 9:20:14 AM,,1888,6/9/2018 9:20:32 AM,Van
71,,426,6/9/2018 9:20:55 AM,,3143,6/9/2018 9:21:04 AM,Van
114,,427,6/9/2018 9:22:42 AM,,2641,6/9/2018 9:22:53 AM,Van
135,6/9/2018 9:28:40 AM,428,6/9/2018 9:27:46 AM,,2619,6/9/2018 9:27:56 AM,Van
26,,429,6/9/2018 9:28:14 AM,,3130,6/9/2018 9:28:26 AM,Motorcycle
61,,430,6/9/2018 9:28:35 AM,,19061,6/9/2018 9:28:46 AM,Van
115,,431,6/9/2018 9:28:40 AM,,2544,6/9/2018 9:28:52 AM,Van
5,6/9/2018 10:10:21 AM,432,6/9/2018 9:28:56 AM,,,,Van
88,,433,6/9/2018 9:28:57 AM,,2597,6/9/2018 9:29:13 AM,Van
130,,434,6/9/2018 9:31:18 AM,,2120,6/9/2018 9:31:28 AM,Van
122,6/9/2018 9:33:52 AM,435,6/9/2018 9:33:05 AM,,4945,6/9/2018 9:33:29 AM,Van
166,,436,6/9/2018 9:33:30 AM,,1164,6/9/2018 9:33:39 AM,Van
84,,437,6/9/2018 9:34:07 AM,,1470,6/9/2018 9:34:18 AM,Van
119,,438,6/9/2018 9:34:36 AM,6/9/2018 10:42:25 AM,3185,6/9/2018 9:34:46 AM,Van
96,,439,6/9/2018 9:34:53 AM,,2395,6/9/2018 9:35:05 AM,Van
110,,440,6/9/2018 9:35:21 AM,,5297,6/9/2018 9:36:07 AM,Van
117,,441,6/9/2018 9:37:22 AM,,3290,6/9/2018 9:37:43 AM,Van
6,,442,6/9/2018 9:45:08 AM,,1462,6/9/2018 9:45:18 AM,Van
59,,443,6/9/2018 9:45:12 AM,,2282,6/9/2018 9:45:27 AM,Van
158,,444,6/9/2018 9:46:46 AM,,2566,6/9/2018 9:47:01 AM,Van
124,,445,6/9/2018 9:48:48 AM,,8015,6/9/2018 9:49:09 AM,Van
68,6/9/2018 9:49:43 AM,446,6/9/2018 9:49:30 AM,,,,Van
33,,447,6/9/2018 9:50:57 AM,,4713,6/9/2018 9:51:19 AM,Van
120,,448,6/9/2018 9:51:03 AM,,621,6/9/2018 9:51:13 AM,Van
42,,449,6/9/2018 9:51:59 AM,6/9/2018 1:40:54 PM,5346,6/9/2018 9:52:23 AM,Motorcycle
145,,450,6/9/2018 9:54:10 AM,,4230,6/9/2018 9:54:35 AM,Van
19,6/9/2018 9:56:59 AM,451,6/9/2018 9:56:40 AM,,,,Van
48,,452,6/9/2018 9:57:07 AM,,6328,6/9/2018 9:57:35 AM,Van
44,,453,6/9/2018 9:57:55 AM,,5746,6/9/2018 9:58:03 AM,Van
162,,454,6/9/2018 9:58:09 AM,,1996,6/9/2018 9:58:18 AM,Van
53,,455,6/9/2018 9:58:26 AM,,4850,6/9/2018 9:58:49 AM,Van
59,,456,6/9/2018 9:58:36 AM,,11736,6/9/2018 9:58:44 AM,Van
33,,457,6/9/2018 9:58:38 AM,,3121,6/9/2018 9:58:46 AM,Van
167,,458,6/9/2018 9:59:04 AM,,4496,6/9/2018 9:59:28 AM,Van
2,,459,6/9/2018 10:03:58 AM,,7332,6/9/2018 10:04:54 AM,Van
163,,460,6/9/2018 10:05:06 AM,,2397,6/9/2018 10:05:20 AM,Van
162,,461,6/9/2018 10:07:09 AM,,2476,6/9/2018 10:07:18 AM,Van
33,,462,6/9/2018 10:09:26 AM,,1423,6/9/2018 10:09:34 AM,Van
19,,463,6/9/2018 10:10:37 AM,,4690,6/9/2018 10:10:58 AM,Van
89,,464,6/9/2018 10:11:02 AM,,4937,6/9/2018 10:11:25 AM,Van
19,,465,6/9/2018 10:13:07 AM,,11107,6/9/2018 10:13:58 AM,Van
110,,466,6/9/2018 10:14:16 AM,,1833,6/9/2018 10:14:23 AM,Van
210,,467,6/9/2018 10:15:10 AM,,1276,6/9/2018 10:15:17 AM,Van
36,,468,6/9/2018 10:17:16 AM,,3811,6/9/2018 10:17:45 AM,Van
158,,469,6/9/2018 10:17:44 AM,,2507,6/9/2018 10:18:00 AM,Van
35,,470,6/9/2018 10:20:31 AM,,1908,6/9/2018 10:20:51 AM,Van
119,,471,6/9/2018 10:22:14 AM,,2891,6/9/2018 10:22:40 AM,Van
33,,472,6/9/2018 10:24:43 AM,6/9/2018 10:57:07 AM,7727,6/9/2018 10:25:35 AM,Van
32,6/9/2018 10:25:27 AM,473,6/9/2018 10:24:50 AM,,10142,6/9/2018 10:25:12 AM,Van
9,,474,6/9/2018 10:25:37 AM,,6654,6/9/2018 10:40:18 AM,Van
200,,475,6/9/2018 10:28:31 AM,,1463,6/9/2018 10:28:37 AM,Van
127,,476,6/9/2018 10:28:53 AM,,2986,6/9/2018 10:29:01 AM,Van
79,,477,6/9/2018 10:29:03 AM,,2841,6/9/2018 10:29:12 AM,Van
152,,478,6/9/2018 10:29:55 AM,,1254,6/9/2018 10:30:03 AM,Van
131,,479,6/9/2018 10:31:19 AM,,3237,6/9/2018 10:31:32 AM,Van
140,,480,6/9/2018 10:31:35 AM,,3009,6/9/2018 10:31:43 AM,Van
18,,481,6/9/2018 10:32:20 AM,,10814,6/9/2018 10:32:33 AM,Van
154,,482,6/9/2018 10:36:25 AM,,848,6/9/2018 10:36:33 AM,Van
35,,483,6/9/2018 10:37:23 AM,,1548,6/9/2018 10:37:31 AM,Motorcycle
22,,484,6/9/2018 10:38:26 AM,,8495,6/9/2018 10:39:20 AM,Motorcycle
61,,485,6/9/2018 10:38:28 AM,,6704,6/9/2018 10:39:06 AM,Van
114,,486,6/9/2018 10:42:00 AM,,435,6/9/2018 10:42:08 AM,Van
92,,487,6/9/2018 10:43:59 AM,,2628,6/9/2018 10:44:07 AM,Van
136,,488,6/9/2018 10:44:02 AM,,1809,6/9/2018 10:44:12 AM,Van
133,,489,6/9/2018 10:44:14 AM,,2273,6/9/2018 10:44:23 AM,Van
66,,490,6/9/2018 10:44:28 AM,,5340,6/9/2018 10:45:18 AM,Van
126,,491,6/9/2018 10:46:37 AM,,4119,6/9/2018 10:46:58 AM,Van
109,,492,6/9/2018 10:48:31 AM,,962,6/9/2018 10:48:47 AM,Van
36,,493,6/9/2018 10:49:52 AM,,5220,6/9/2018 10:50:49 AM,Van
48,,494,6/9/2018 10:50:32 AM,,2598,6/9/2018 10:50:44 AM,Van
110,6/9/2018 10:51:42 AM,495,6/9/2018 10:51:14 AM,,1599,6/9/2018 10:51:22 AM,Van
81,,496,6/9/2018 10:52:02 AM,,2371,6/9/2018 10:52:10 AM,Van
139,,497,6/9/2018 10:52:40 AM,,3045,6/9/2018 10:52:51 AM,Van
76,,498,6/9/2018 10:54:43 AM,,2603,6/9/2018 10:54:52 AM,Van
66,,499,6/9/2018 10:55:34 AM,,2779,6/9/2018 10:55:43 AM,Van
83,,500,6/9/2018 10:57:19 AM,,3017,6/9/2018 10:57:28 AM,Van
13,,501,6/9/2018 10:57:43 AM,,7222,6/9/2018 10:58:22 AM,Van
97,,502,6/9/2018 10:58:29 AM,,8834,6/9/2018 10:58:36 AM,Van
70,,503,6/9/2018 10:58:46 AM,,3247,6/9/2018 10:59:08 AM,Van
109,,504,6/9/2018 11:01:31 AM,,4045,6/9/2018 11:01:51 AM,Van
175,,505,6/9/2018 11:02:46 AM,,3009,6/9/2018 11:02:54 AM,Van
58,,506,6/9/2018 11:02:46 AM,,5726,6/9/2018 11:03:10 AM,Van
143,,507,6/9/2018 11:03:56 AM,,234,6/9/2018 11:04:09 AM,Van
40,,508,6/9/2018 11:04:40 AM,,5194,6/9/2018 11:05:02 AM,Van
166,,509,6/9/2018 11:05:00 AM,,1534,6/9/2018 11:05:17 AM,Van
88,,510,6/9/2018 11:05:11 AM,,3692,6/9/2018 11:05:32 AM,Van
57,,511,6/9/2018 11:05:20 AM,,3094,6/9/2018 11:05:27 AM,Van
135,,512,6/9/2018 11:08:30 AM,,3220,6/9/2018 11:08:40 AM,Van
46,,513,6/9/2018 11:09:36 AM,,1917,6/9/2018 11:09:46 AM,Van
45,,514,6/9/2018 11:11:52 AM,,1446,6/9/2018 11:12:02 AM,Van
44,,515,6/9/2018 11:12:04 AM,,3339,6/9/2018 11:12:48 AM,Van
21,,516,6/9/2018 11:12:44 AM,,5626,6/9/2018 12:54:53 PM,Van
61,,517,6/9/2018 11:13:55 AM,,5502,6/9/2018 11:14:17 AM,Van
22,,518,6/9/2018 11:15:01 AM,,5408,6/9/2018 11:15:30 AM,Van
145,,519,6/9/2018 11:15:19 AM,,3294,6/9/2018 11:15:38 AM,Van
20,,520,6/9/2018 11:17:18 AM,6/11/2018 1:55:42 PM,6006,6/9/2018 11:18:40 AM,Van
24,,521,6/9/2018 11:17:26 AM,,1939,6/9/2018 11:18:09 AM,Van
215,,522,6/9/2018 11:18:11 AM,,2329,6/9/2018 11:18:18 AM,Van
140,,523,6/9/2018 11:20:55 AM,,1428,6/9/2018 11:21:07 AM,Van
172,,524,6/9/2018 11:21:33 AM,,2211,6/9/2018 11:21:43 AM,Van
119,,525,6/9/2018 11:21:39 AM,,2265,6/9/2018 11:21:47 AM,Van
35,6/9/2018 11:24:43 AM,526,6/9/2018 11:21:57 AM,,3149,6/9/2018 11:22:19 AM,Van
14,,527,6/9/2018 11:24:42 AM,,2775,6/9/2018 11:25:00 AM,Motorcycle
126,,528,6/9/2018 11:26:56 AM,,2814,6/9/2018 11:27:03 AM,Van
153,,529,6/9/2018 11:27:06 AM,,3131,6/9/2018 11:27:15 AM,Van
54,6/9/2018 11:29:54 AM,530,6/9/2018 11:27:47 AM,,4821,6/9/2018 11:28:09 AM,Motorcycle
54,,531,6/9/2018 11:28:58 AM,,5726,6/9/2018 11:29:20 AM,Van
37,,532,6/9/2018 11:30:27 AM,,4999,6/9/2018 11:30:50 AM,Van
54,,533,6/9/2018 11:30:50 AM,,2610,6/9/2018 11:31:02 AM,Motorcycle
113,,534,6/9/2018 11:31:03 AM,,1342,6/9/2018 11:31:11 AM,Van
32,,535,6/9/2018 11:31:28 AM,,5435,6/9/2018 11:32:05 AM,Van
33,,536,6/9/2018 11:31:58 AM,,1674,6/9/2018 11:32:13 AM,Motorcycle
135,,537,6/9/2018 11:32:44 AM,,2681,6/9/2018 11:32:52 AM,Van
163,,538,6/9/2018 11:32:50 AM,,2506,6/9/2018 11:32:57 AM,Van
120,,539,6/9/2018 11:34:07 AM,,210,6/9/2018 11:34:16 AM,Van
135,,540,6/9/2018 11:34:10 AM,,1146,6/9/2018 11:34:23 AM,Van
54,,541,6/9/2018 11:36:31 AM,,5931,6/9/2018 11:36:54 AM,Van
24,,542,6/9/2018 11:36:49 AM,,2177,6/9/2018 11:37:02 AM,Motorcycle
18,,543,6/9/2018 11:37:36 AM,,3931,6/9/2018 11:38:38 AM,Van
167,,544,6/9/2018 11:37:54 AM,,2761,6/9/2018 11:38:01 AM,Van
44,,545,6/9/2018 11:38:38 AM,,2728,6/9/2018 11:38:46 AM,Van
15,,546,6/9/2018 11:39:30 AM,,1418,6/9/2018 11:40:05 AM,Motorcycle
59,,547,6/9/2018 11:39:31 AM,,3233,6/9/2018 11:40:06 AM,Van
202,,548,6/9/2018 11:39:39 AM,,7482,6/9/2018 11:40:00 AM,Van
3,,549,6/9/2018 11:40:27 AM,,1406,6/9/2018 11:40:36 AM,Van
94,,550,6/9/2018 11:41:02 AM,,4516,6/9/2018 11:41:22 AM,Van
149,,551,6/9/2018 11:42:20 AM,,1588,6/9/2018 11:42:30 AM,Van
68,,552,6/9/2018 11:42:30 AM,,1887,6/9/2018 11:42:52 AM,Van
66,,553,6/9/2018 11:42:39 AM,,557,6/9/2018 11:43:06 AM,Van
127,6/9/2018 11:43:34 AM,554,6/9/2018 11:42:40 AM,,2226,6/9/2018 11:42:48 AM,Van
126,,555,6/9/2018 11:45:02 AM,,1430,6/9/2018 11:45:17 AM,Van
67,,556,6/9/2018 11:45:07 AM,,2388,6/9/2018 11:45:15 AM,Van
135,,557,6/9/2018 11:45:57 AM,,4767,6/9/2018 11:46:06 AM,Van
137,,558,6/9/2018 11:46:07 AM,,3308,6/9/2018 11:46:28 AM,Van
79,,559,6/9/2018 11:47:06 AM,,4210,6/9/2018 11:47:27 AM,Van
124,,560,6/9/2018 11:47:22 AM,,2065,6/9/2018 11:47:43 AM,Van
49,,561,6/9/2018 11:47:51 AM,,1690,6/9/2018 11:48:26 AM,Motorcycle
1,,562,6/9/2018 11:48:56 AM,,8021,6/9/2018 12:04:14 PM,Van
88,,563,6/9/2018 11:49:25 AM,,2437,6/9/2018 11:49:36 AM,Van
40,,564,6/9/2018 11:49:47 AM,,2522,6/9/2018 11:49:57 AM,Van
165,,565,6/9/2018 11:50:04 AM,,3347,6/9/2018 11:50:11 AM,Van
31,,566,6/9/2018 11:51:20 AM,,5463,6/9/2018 11:51:44 AM,Van
162,,567,6/9/2018 11:51:52 AM,,5187,6/9/2018 11:52:13 AM,Van
163,,568,6/9/2018 11:52:40 AM,,2479,6/9/2018 11:52:48 AM,Van
115,,569,6/9/2018 11:53:09 AM,,5216,6/9/2018 11:53:56 AM,Van
26,,570,6/9/2018 11:53:30 AM,,19926,6/9/2018 11:54:23 AM,Motorcycle
140,,571,6/9/2018 11:54:52 AM,,2600,6/9/2018 11:55:02 AM,Van
50,,572,6/9/2018 11:55:20 AM,6/9/2018 1:56:57 PM,4894,6/9/2018 11:55:49 AM,Van
79,,573,6/9/2018 11:55:47 AM,,1166,6/9/2018 11:55:55 AM,Van
37,,574,6/9/2018 11:55:47 AM,,1365,6/9/2018 11:56:10 AM,Van
7,,575,6/9/2018 11:56:32 AM,,2333,6/9/2018 11:57:17 AM,Van
54,,576,6/9/2018 11:57:19 AM,,5206,6/9/2018 11:57:40 AM,Van
35,,577,6/9/2018 11:57:24 AM,,1688,6/9/2018 11:57:35 AM,Van
107,,578,6/9/2018 12:02:07 PM,6/12/2018 9:06:36 PM,1159,6/9/2018 12:02:19 PM,Van
62,,579,6/9/2018 12:02:50 PM,,4507,6/9/2018 12:03:11 PM,Van
41,,580,6/9/2018 12:03:12 PM,,2993,6/9/2018 12:03:29 PM,Van
94,,581,6/9/2018 12:04:20 PM,,3224,6/9/2018 12:04:34 PM,Van
37,,582,6/9/2018 12:04:44 PM,,3282,6/9/2018 12:05:20 PM,Van
22,,583,6/9/2018 12:05:24 PM,,2728,6/9/2018 12:05:32 PM,Van
80,,584,6/9/2018 12:06:40 PM,,1323,6/9/2018 12:06:48 PM,Van
31,6/9/2018 12:12:48 PM,585,6/9/2018 12:10:16 PM,,8788,6/9/2018 12:11:34 PM,Motorcycle
33,,586,6/9/2018 12:11:25 PM,,1207,6/9/2018 12:12:22 PM,Van
11,,587,6/9/2018 12:12:29 PM,,4863,6/9/2018 12:12:49 PM,Van
67,,588,6/9/2018 12:14:20 PM,,2979,6/9/2018 12:14:29 PM,Van
50,,589,6/9/2018 12:15:09 PM,,6243,6/9/2018 12:15:46 PM,Motorcycle
127,,590,6/9/2018 12:15:10 PM,,2748,6/9/2018 12:15:23 PM,Van
153,,591,6/9/2018 12:15:41 PM,,2570,6/9/2018 12:15:51 PM,Van
100,,592,6/9/2018 12:15:41 PM,,2596,6/9/2018 12:16:02 PM,Van
153,,593,6/9/2018 12:17:13 PM,,2572,6/9/2018 12:17:30 PM,Van
33,,594,6/9/2018 12:18:03 PM,,1141,6/9/2018 12:18:28 PM,Van
175,,595,6/9/2018 12:18:34 PM,,3006,6/9/2018 12:18:40 PM,Van
145,,596,6/9/2018 12:19:34 PM,,1726,6/9/2018 12:19:40 PM,Van
167,,597,6/9/2018 12:28:40 PM,,2254,6/9/2018 12:28:58 PM,Van
118,,598,6/9/2018 12:28:58 PM,,2347,6/9/2018 12:29:18 PM,Van
32,,599,6/9/2018 12:32:12 PM,,1469,6/9/2018 12:33:36 PM,Van
46,,600,6/9/2018 12:35:51 PM,,2059,6/9/2018 12:36:10 PM,Van
127,,601,6/9/2018 12:36:21 PM,,1339,6/9/2018 12:36:29 PM,Van
62,,602,6/9/2018 12:36:21 PM,,2665,6/9/2018 12:36:48 PM,Motorcycle
